date,geography_code,geography_name,variable_name,value
2021,E06000008,Blackburn with Darwen,Number of households in fuel poverty,10978
2021,E06000008,Blackburn with Darwen,Proportion of households fuel poor (%),18.295446970201986
2021,E06000009,Blackpool,Number of households,66217
2021,E06000009,Blackpool,Number of households in fuel poverty,13404
2021,E06000009,Blackpool,Proportion of households fuel poor (%),20.242535904677048
2021,E06000049,Cheshire East,Number of households,178465
2021,E06000049,Cheshire East,Number of households in fuel poverty,20760
2021,E06000049,Cheshire East,Proportion of households fuel poor (%),11.632532989661838
2021,E06000050,Cheshire West and Chester,Number of households,158412
2021,E06000050,Cheshire West and Chester,Number of households in fuel poverty,18705
2021,E06000050,Cheshire West and Chester,Proportion of households fuel poor (%),11.807817589576548
2021,E06000006,Halton,Number of households,57101
2021,E06000006,Halton,Number of households in fuel poverty,7097
2021,E06000006,Halton,Proportion of households fuel poor (%),12.428854135654367
2021,E06000007,Warrington,Number of households,92463
2021,E06000007,Warrington,Number of households in fuel poverty,9868
2021,E06000007,Warrington,Proportion of households fuel poor (%),10.672377058931682
2021,E08000001,Bolton,Number of households,121321
2021,E08000001,Bolton,Number of households in fuel poverty,18718
2021,E08000001,Bolton,Proportion of households fuel poor (%),15.428491357638002
2021,E08000002,Bury,Number of households,82389
2021,E08000002,Bury,Number of households in fuel poverty,11013
2021,E08000002,Bury,Proportion of households fuel poor (%),13.367075701853404
2021,E08000003,Manchester,Number of households,219107
2021,E08000003,Manchester,Number of households in fuel poverty,40064
2021,E08000003,Manchester,Proportion of households fuel poor (%),18.285130096254342
2021,E08000004,Oldham,Number of households,95175
2021,E08000004,Oldham,Number of households in fuel poverty,15261
2021,E08000004,Oldham,Proportion of households fuel poor (%),16.034672970843182
2021,E08000005,Rochdale,Number of households,92125
2021,E08000005,Rochdale,Number of households in fuel poverty,14510
2021,E08000005,Rochdale,Proportion of households fuel poor (%),15.75033921302578
2021,E08000006,Salford,Number of households,117540
2021,E08000006,Salford,Number of households in fuel poverty,15486
2021,E08000006,Salford,Proportion of households fuel poor (%),13.175089331291476
2021,E08000007,Stockport,Number of households,129365
2021,E08000007,Stockport,Number of households in fuel poverty,15843
2021,E08000007,Stockport,Proportion of households fuel poor (%),12.246743709658718
2021,E08000008,Tameside,Number of households,101617
2021,E08000008,Tameside,Number of households in fuel poverty,14417
2021,E08000008,Tameside,Proportion of households fuel poor (%),14.187586722694038
2021,E08000009,Trafford,Number of households,98321
2021,E08000009,Trafford,Number of households in fuel poverty,11621
2021,E08000009,Trafford,Proportion of households fuel poor (%),11.819448541003448
2021,E08000010,Wigan,Number of households,146077
2021,E08000010,Wigan,Number of households in fuel poverty,19922
2021,E08000010,Wigan,Proportion of households fuel poor (%),13.638012828850538
2021,E07000117,Burnley,Number of households,40699
2021,E07000117,Burnley,Number of households in fuel poverty,7972
2021,E07000117,Burnley,Proportion of households fuel poor (%),19.587704857613208
2021,E07000118,Chorley,Number of households,51172
2021,E07000118,Chorley,Number of households in fuel poverty,5690
2021,E07000118,Chorley,Proportion of households fuel poor (%),11.119362151176425
2021,E07000119,Fylde,Number of households,38383
2021,E07000119,Fylde,Number of households in fuel poverty,4799
2021,E07000119,Fylde,Proportion of households fuel poor (%),12.502930985071517
2021,E07000120,Hyndburn,Number of households,35539
2021,E07000120,Hyndburn,Number of households in fuel poverty,6614
2021,E07000120,Hyndburn,Proportion of households fuel poor (%),18.610540532935648
2021,E07000121,Lancaster,Number of households,61310
2021,E07000121,Lancaster,Number of households in fuel poverty,9446
2021,E07000121,Lancaster,Proportion of households fuel poor (%),15.406948295547219
2021,E07000122,Pendle,Number of households,38885
2021,E07000122,Pendle,Number of households in fuel poverty,7704
2021,E07000122,Pendle,Proportion of households fuel poor (%),19.81226694097981
2021,E07000123,Preston,Number of households,60897
2021,E07000123,Preston,Number of households in fuel poverty,9345
2021,E07000123,Preston,Proportion of households fuel poor (%),15.345583526282084
2021,E07000124,Ribble Valley,Number of households,27312
2021,E07000124,Ribble Valley,Number of households in fuel poverty,3648
2021,E07000124,Ribble Valley,Proportion of households fuel poor (%),13.356766256590511
2021,E07000125,Rossendale,Number of households,31194
2021,E07000125,Rossendale,Number of households in fuel poverty,4797
2021,E07000125,Rossendale,Proportion of households fuel poor (%),15.377957299480668
2021,E07000126,South Ribble,Number of households,49653
2021,E07000126,South Ribble,Number of households in fuel poverty,4969
2021,E07000126,South Ribble,Proportion of households fuel poor (%),10.007451714901416
2021,E07000127,West Lancashire,Number of households,49532
2021,E07000127,West Lancashire,Number of households in fuel poverty,6492
2021,E07000127,West Lancashire,Proportion of households fuel poor (%),13.106678510861666
2021,E07000128,Wyre,Number of households,51847
2021,E07000128,Wyre,Number of households in fuel poverty,6996
2021,E07000128,Wyre,Proportion of households fuel poor (%),13.49354832487897
2021,E08000011,Knowsley,Number of households,67483
2021,E08000011,Knowsley,Number of households in fuel poverty,8714
2021,E08000011,Knowsley,Proportion of households fuel poor (%),12.912881762814338
2021,E08000012,Liverpool,Number of households,211966
2021,E08000012,Liverpool,Number of households in fuel poverty,38188
2021,E08000012,Liverpool,Proportion of households fuel poor (%),18.016096921204344
2021,E08000014,Sefton,Number of households,125649
2021,E08000014,Sefton,Number of households in fuel poverty,17456
2021,E08000014,Sefton,Proportion of households fuel poor (%),13.892669261195872
2021,E08000013,St. Helens,Number of households,82684
2021,E08000013,St. Helens,Number of households in fuel poverty,11520
2021,E08000013,St. Helens,Proportion of households fuel poor (%),13.932562527212037
2021,E08000015,Wirral,Number of households,146234
2021,E08000015,Wirral,Number of households in fuel poverty,22426
2021,E08000015,Wirral,Proportion of households fuel poor (%),15.335694845248026
2021,E06000011,East Riding of Yorkshire,Number of households,156129
2021,E06000011,East Riding of Yorkshire,Number of households in fuel poverty,22429
2021,E06000011,East Riding of Yorkshire,Proportion of households fuel poor (%),14.36568478629851
2021,E06000010,"Kingston upon Hull, City of",Number of households,118603
2021,E06000010,"Kingston upon Hull, City of",Number of households in fuel poverty,23567
2021,E06000010,"Kingston upon Hull, City of",Proportion of households fuel poor (%),19.870492314696932
2021,E06000012,North East Lincolnshire,Number of households,71774
2021,E06000012,North East Lincolnshire,Number of households in fuel poverty,13201
2021,E06000012,North East Lincolnshire,Proportion of households fuel poor (%),18.392454092011036
2021,E06000013,North Lincolnshire,Number of households,75148
2021,E06000013,North Lincolnshire,Number of households in fuel poverty,11781
2021,E06000013,North Lincolnshire,Proportion of households fuel poor (%),15.67706392718369
2021,E06000014,York,Number of households,87805
2021,E06000014,York,Number of households in fuel poverty,11845
2021,E06000014,York,Proportion of households fuel poor (%),13.4901201526109
2021,E08000016,Barnsley,Number of households,110867
2021,E08000016,Barnsley,Number of households in fuel poverty,19140
2021,E08000016,Barnsley,Proportion of households fuel poor (%),17.263928851687158
2021,E08000017,Doncaster,Number of households,137091
2021,E08000017,Doncaster,Number of households in fuel poverty,24091
2021,E08000017,Doncaster,Proportion of households fuel poor (%),17.572998956897244
2021,E08000018,Rotherham,Number of households,117049
2021,E08000018,Rotherham,Number of households in fuel poverty,18831
2021,E08000018,Rotherham,Proportion of households fuel poor (%),16.088134029338143
2021,E08000019,Sheffield,Number of households,238442
2021,E08000019,Sheffield,Number of households in fuel poverty,39059
2021,E08000019,Sheffield,Proportion of households fuel poor (%),16.38092282399913
2021,E08000032,Bradford,Number of households,215467
2021,E08000032,Bradford,Number of households in fuel poverty,41289
2021,E08000032,Bradford,Proportion of households fuel poor (%),19.162563176727758
2021,E08000033,Calderdale,Number of households,92885
2021,E08000033,Calderdale,Number of households in fuel poverty,15926
2021,E08000033,Calderdale,Proportion of households fuel poor (%),17.14593314313398
2021,E08000034,Kirklees,Number of households,182834
2021,E08000034,Kirklees,Number of households in fuel poverty,31698
2021,E08000034,Kirklees,Proportion of households fuel poor (%),17.337037968867936
2021,E08000035,Leeds,Number of households,350738
2021,E08000035,Leeds,Number of households in fuel poverty,55274
2021,E08000035,Leeds,Proportion of households fuel poor (%),15.759341730864634
2021,E08000036,Wakefield,Number of households,157100
2021,E08000036,Wakefield,Number of households in fuel poverty,23679
2021,E08000036,Wakefield,Proportion of households fuel poor (%),15.072565245066835
2021,E47000001,Greater Manchester,Number of households,1203037
2021,E47000001,Greater Manchester,Number of households in fuel poverty,176855
2021,E47000001,Greater Manchester,Proportion of households fuel poor (%),14.700711615685968
2021,E47000002,South Yorkshire,Number of households,603449
2021,E47000002,South Yorkshire,Number of households in fuel poverty,101121
2021,E47000002,South Yorkshire,Proportion of households fuel poor (%),16.757174177105274
2021,E47000003,West Yorkshire,Number of households,999024
2021,E47000003,West Yorkshire,Number of households in fuel poverty,167866
2021,E47000003,West Yorkshire,Proportion of households fuel poor (%),16.802999727734267
2021,E47000004,Liverpool City Region,Number of households,691117
2021,E47000004,Liverpool City Region,Number of households in fuel poverty,105401
2021,E47000004,Liverpool City Region,Proportion of households fuel poor (%),15.250818602349531
2021,E47000006,Tees Valley,Number of households,302283
2021,E47000006,Tees Valley,Number of households in fuel poverty,43216
2021,E47000006,Tees Valley,Proportion of households fuel poor (%),14.296536689129061
2021,E47000010,North East,Number of households,525982
2021,E47000010,North East,Number of households in fuel poverty,74326
2021,E47000010,North East,Proportion of households fuel poor (%),14.130901817932934
2021,E47000011,North of Tyne,Number of households,374231
2021,E47000011,North of Tyne,Number of households in fuel poverty,51209
2021,E47000011,North of Tyne,Proportion of households fuel poor (%),13.68379423404261
2021,E10000017,Lancashire,Number of households,536423
2021,E10000017,Lancashire,Number of households in fuel poverty,78472
2021,E10000017,Lancashire,Proportion of households fuel poor (%),14.628753800638675
2021,E11000001,Greater Manchester,Number of households,1203037
2021,E11000001,Greater Manchester,Number of households in fuel poverty,176855
2021,E11000001,Greater Manchester,Proportion of households fuel poor (%),14.700711615685968
2021,E11000002,Merseyside,Number of households,634016
2021,E11000002,Merseyside,Number of households in fuel poverty,98304
2021,E11000002,Merseyside,Proportion of households fuel poor (%),15.504971483369506
2021,E11000003,South Yorkshire,Number of households,603449
2021,E11000003,South Yorkshire,Number of households in fuel poverty,101121
2021,E11000003,South Yorkshire,Proportion of households fuel poor (%),16.757174177105274
2021,E11000006,West Yorkshire,Number of households,999024
2021,E11000006,West Yorkshire,Number of households in fuel poverty,167866
2021,E11000006,West Yorkshire,Proportion of households fuel poor (%),16.802999727734267
2021,E11000007,Tyne and Wear,Number of households,509965
2021,E11000007,Tyne and Wear,Number of households in fuel poverty,69649
2021,E11000007,Tyne and Wear,Proportion of households fuel poor (%),13.657603953212474
2021,E12000001,North East,Number of households,1202496
2021,E12000001,North East,Number of households in fuel poverty,168751
2021,E12000001,North East,Proportion of households fuel poor (%),14.033393874075257
2021,E12000002,North West,Number of households,2986138
2021,E12000002,North West,Number of households in fuel poverty,434443
2021,E12000002,North West,Proportion of households fuel poor (%),14.548657831620643
2021,E12000003,Yorkshire and The Humber,Number of households,2111932
2021,E12000003,Yorkshire and The Humber,Number of households in fuel poverty,351810
2021,E12000003,Yorkshire and The Humber,Proportion of households fuel poor (%),16.658206798324944
2021,E12999901,The North,Number of households,6300566
2021,E12999901,The North,Number of households in fuel poverty,955004
2021,E12999901,The North,Proportion of households fuel poor (%),15.157431887865314
2021,E05000650,Astley Bridge,Number of households,5802
2021,E05000650,Astley Bridge,Number of households in fuel poverty,719
2021,E05000650,Astley Bridge,Proportion of households fuel poor (%),12.392278524646674
2021,E05000651,Bradshaw,Number of households,5179
2021,E05000651,Bradshaw,Number of households in fuel poverty,558
2021,E05000651,Bradshaw,Proportion of households fuel poor (%),10.774280749179379
2021,E05000652,Breightmet,Number of households,6571
2021,E05000652,Breightmet,Number of households in fuel poverty,922
2021,E05000652,Breightmet,Proportion of households fuel poor (%),14.031349870643739
2021,E05000653,Bromley Cross,Number of households,5536
2021,E05000653,Bromley Cross,Number of households in fuel poverty,507
2021,E05000653,Bromley Cross,Proportion of households fuel poor (%),9.158236994219653
2021,E05000654,Crompton,Number of households,6067
2021,E05000654,Crompton,Number of households in fuel poverty,1363
2021,E05000654,Crompton,Proportion of households fuel poor (%),22.465798582495466
2021,E05000655,Farnworth,Number of households,7234
2021,E05000655,Farnworth,Number of households in fuel poverty,1480
2021,E05000655,Farnworth,Proportion of households fuel poor (%),20.45894387614045
2021,E05000656,Great Lever,Number of households,6544
2021,E05000656,Great Lever,Number of households in fuel poverty,1442
2021,E05000656,Great Lever,Proportion of households fuel poor (%),22.035452322738386
2021,E05000657,Halliwell,Number of households,6582
2021,E05000657,Halliwell,Number of households in fuel poverty,1482
2021,E05000657,Halliwell,Proportion of households fuel poor (%),22.51595259799453
2021,E05000658,Harper Green,Number of households,5072
2021,E05000658,Harper Green,Number of households in fuel poverty,810
2021,E05000658,Harper Green,Proportion of households fuel poor (%),15.970031545741325
2021,E05000659,Heaton and Lostock,Number of households,5951
2021,E05000659,Heaton and Lostock,Number of households in fuel poverty,524
2021,E05000659,Heaton and Lostock,Proportion of households fuel poor (%),8.805242816333388
2021,E05000660,Horwich and Blackrod,Number of households,6017
2021,E05000660,Horwich and Blackrod,Number of households in fuel poverty,788
2021,E05000660,Horwich and Blackrod,Proportion of households fuel poor (%),13.096227355825164
2021,E05000661,Horwich North East,Number of households,5931
2021,E05000661,Horwich North East,Number of households in fuel poverty,691
2021,E05000661,Horwich North East,Proportion of households fuel poor (%),11.650649131680998
2021,E05000662,Hulton,Number of households,6268
2021,E05000662,Hulton,Number of households in fuel poverty,1004
2021,E05000662,Hulton,Proportion of households fuel poor (%),16.017868538608806
2021,E05000663,Kearsley,Number of households,6559
2021,E05000663,Kearsley,Number of households in fuel poverty,850
2021,E05000663,Kearsley,Proportion of households fuel poor (%),12.959292575087666
2021,E05000664,Little Lever and Darcy Lever,Number of households,5463
2021,E05000664,Little Lever and Darcy Lever,Number of households in fuel poverty,592
2021,E05000664,Little Lever and Darcy Lever,Proportion of households fuel poor (%),10.836536701446093
2021,E05000665,Rumworth,Number of households,5332
2021,E05000665,Rumworth,Number of households in fuel poverty,1498
2021,E05000665,Rumworth,Proportion of households fuel poor (%),28.094523630907727
2021,E05000666,Smithills,Number of households,6315
2021,E05000666,Smithills,Number of households in fuel poverty,953
2021,E05000666,Smithills,Proportion of households fuel poor (%),15.091053048297704
2021,E05000667,Tonge with the Haulgh,Number of households,6901
2021,E05000667,Tonge with the Haulgh,Number of households in fuel poverty,1432
2021,E05000667,Tonge with the Haulgh,Proportion of households fuel poor (%),20.75061585277496
2021,E05000668,Westhoughton North and Chew Moor,Number of households,6417
2021,E05000668,Westhoughton North and Chew Moor,Number of households in fuel poverty,590
2021,E05000668,Westhoughton North and Chew Moor,Proportion of households fuel poor (%),9.194327567399096
2021,E05000669,Westhoughton South,Number of households,5580
2021,E05000669,Westhoughton South,Number of households in fuel poverty,513
2021,E05000669,Westhoughton South,Proportion of households fuel poor (%),9.193548387096774
2021,E05000719,Alexandra,Number of households,4837
2021,E05000719,Alexandra,Number of households in fuel poverty,1113
2021,E05000719,Alexandra,Proportion of households fuel poor (%),23.01013024602026
2021,E05000720,Chadderton Central,Number of households,5094
2021,E05000720,Chadderton Central,Number of households in fuel poverty,566
2021,E05000720,Chadderton Central,Proportion of households fuel poor (%),11.11111111111111
2021,E05000721,Chadderton North,Number of households,4595
2021,E05000721,Chadderton North,Number of households in fuel poverty,669
2021,E05000721,Chadderton North,Proportion of households fuel poor (%),14.55930359085963
2021,E05000722,Chadderton South,Number of households,4488
2021,E05000722,Chadderton South,Number of households in fuel poverty,681
2021,E05000722,Chadderton South,Proportion of households fuel poor (%),15.17379679144385
2021,E05000723,Coldhurst,Number of households,4421
2021,E05000723,Coldhurst,Number of households in fuel poverty,1023
2021,E05000723,Coldhurst,Proportion of households fuel poor (%),23.139561185252205
2021,E05000724,Crompton,Number of households,4692
2021,E05000724,Crompton,Number of households in fuel poverty,526
2021,E05000724,Crompton,Proportion of households fuel poor (%),11.210571184995738
2021,E05000725,Failsworth East,Number of households,4337
2021,E05000725,Failsworth East,Number of households in fuel poverty,649
2021,E05000725,Failsworth East,Proportion of households fuel poor (%),14.964261009914686
2021,E05000726,Failsworth West,Number of households,5203
2021,E05000726,Failsworth West,Number of households in fuel poverty,791
2021,E05000726,Failsworth West,Proportion of households fuel poor (%),15.202767634057274
2021,E05000727,Hollinwood,Number of households,5036
2021,E05000727,Hollinwood,Number of households in fuel poverty,1044
2021,E05000727,Hollinwood,Proportion of households fuel poor (%),20.73073868149325
2021,E05000728,Medlock Vale,Number of households,5153
2021,E05000728,Medlock Vale,Number of households in fuel poverty,1092
2021,E05000728,Medlock Vale,Proportion of households fuel poor (%),21.191538909373183
2021,E05000729,Royton North,Number of households,4539
2021,E05000729,Royton North,Number of households in fuel poverty,469
2021,E05000729,Royton North,Proportion of households fuel poor (%),10.332672394800618
2021,E05000730,Royton South,Number of households,4926
2021,E05000730,Royton South,Number of households in fuel poverty,477
2021,E05000730,Royton South,Proportion of households fuel poor (%),9.683313032886723
2021,E05000731,Saddleworth North,Number of households,4638
2021,E05000731,Saddleworth North,Number of households in fuel poverty,484
2021,E05000731,Saddleworth North,Proportion of households fuel poor (%),10.435532557136696
2021,E05000732,Saddleworth South,Number of households,4047
2021,E05000732,Saddleworth South,Number of households in fuel poverty,368
2021,E05000732,Saddleworth South,Proportion of households fuel poor (%),9.093155423770694
2021,E05000733,Saddleworth West and Lees,Number of households,5432
2021,E05000733,Saddleworth West and Lees,Number of households in fuel poverty,632
2021,E05000733,Saddleworth West and Lees,Proportion of households fuel poor (%),11.634756995581737
2021,E05000734,St James',Number of households,5314
2021,E05000734,St James',Number of households in fuel poverty,773
2021,E05000734,St James',Proportion of households fuel poor (%),14.546480993601808
2021,E05000735,St Mary's,Number of households,4679
2021,E05000735,St Mary's,Number of households in fuel poverty,1192
2021,E05000735,St Mary's,Proportion of households fuel poor (%),25.47552895917931
2021,E05000736,Shaw,Number of households,4601
2021,E05000736,Shaw,Number of households in fuel poverty,608
2021,E05000736,Shaw,Proportion of households fuel poor (%),13.214518582916757
2021,E05000737,Waterhead,Number of households,5164
2021,E05000737,Waterhead,Number of households in fuel poverty,1079
2021,E05000737,Waterhead,Proportion of households fuel poor (%),20.894655305964367
2021,E05000738,Werneth,Number of households,3091
2021,E05000738,Werneth,Number of households in fuel poverty,785
2021,E05000738,Werneth,Proportion of households fuel poor (%),25.3963118731802
2021,E05000779,Bramhall North,Number of households,5885
2021,E05000779,Bramhall North,Number of households in fuel poverty,498
2021,E05000779,Bramhall North,Proportion of households fuel poor (%),8.462192013593883
2021,E05000780,Bramhall South and Woodford,Number of households,5507
2021,E05000780,Bramhall South and Woodford,Number of households in fuel poverty,466
2021,E05000780,Bramhall South and Woodford,Proportion of households fuel poor (%),8.461957508625385
2021,E05000781,Bredbury and Woodley,Number of households,6021
2021,E05000781,Bredbury and Woodley,Number of households in fuel poverty,659
2021,E05000781,Bredbury and Woodley,Proportion of households fuel poor (%),10.945025743232021
2021,E05000782,Bredbury Green and Romiley,Number of households,6913
2021,E05000782,Bredbury Green and Romiley,Number of households in fuel poverty,827
2021,E05000782,Bredbury Green and Romiley,Proportion of households fuel poor (%),11.962968320555476
2021,E05000783,Brinnington and Central,Number of households,5963
2021,E05000783,Brinnington and Central,Number of households in fuel poverty,1090
2021,E05000783,Brinnington and Central,Proportion of households fuel poor (%),18.279389569008888
2021,E05000784,Cheadle and Gatley,Number of households,6700
2021,E05000784,Cheadle and Gatley,Number of households in fuel poverty,741
2021,E05000784,Cheadle and Gatley,Proportion of households fuel poor (%),11.059701492537313
2021,E05000785,Cheadle Hulme North,Number of households,6119
2021,E05000785,Cheadle Hulme North,Number of households in fuel poverty,632
2021,E05000785,Cheadle Hulme North,Proportion of households fuel poor (%),10.328485046576239
2021,E05000786,Cheadle Hulme South,Number of households,4924
2021,E05000786,Cheadle Hulme South,Number of households in fuel poverty,443
2021,E05000786,Cheadle Hulme South,Proportion of households fuel poor (%),8.996750609260763
2021,E05000787,Davenport and Cale Green,Number of households,6254
2021,E05000787,Davenport and Cale Green,Number of households in fuel poverty,1085
2021,E05000787,Davenport and Cale Green,Proportion of households fuel poor (%),17.348896706108093
2021,E05000788,Edgeley and Cheadle Heath,Number of households,7112
2021,E05000788,Edgeley and Cheadle Heath,Number of households in fuel poverty,1171
2021,E05000788,Edgeley and Cheadle Heath,Proportion of households fuel poor (%),16.465129358830147
2021,E05000789,Hazel Grove,Number of households,6312
2021,E05000789,Hazel Grove,Number of households in fuel poverty,705
2021,E05000789,Hazel Grove,Proportion of households fuel poor (%),11.169201520912548
2021,E05000790,Heald Green,Number of households,5308
2021,E05000790,Heald Green,Number of households in fuel poverty,490
2021,E05000790,Heald Green,Proportion of households fuel poor (%),9.231348907309721
2021,E05000791,Heatons North,Number of households,6994
2021,E05000791,Heatons North,Number of households in fuel poverty,829
2021,E05000791,Heatons North,Proportion of households fuel poor (%),11.853016871604233
2021,E05000792,Heatons South,Number of households,6166
2021,E05000792,Heatons South,Number of households in fuel poverty,632
2021,E05000792,Heatons South,Proportion of households fuel poor (%),10.249756730457346
2021,E05000793,Manor,Number of households,6564
2021,E05000793,Manor,Number of households in fuel poverty,927
2021,E05000793,Manor,Proportion of households fuel poor (%),14.122486288848263
2021,E05000794,Marple North,Number of households,5069
2021,E05000794,Marple North,Number of households in fuel poverty,527
2021,E05000794,Marple North,Proportion of households fuel poor (%),10.39652791477609
2021,E05000795,Marple South and High Lane,Number of households,5211
2021,E05000795,Marple South and High Lane,Number of households in fuel poverty,578
2021,E05000795,Marple South and High Lane,Proportion of households fuel poor (%),11.091920936480522
2021,E05000796,Offerton,Number of households,6106
2021,E05000796,Offerton,Number of households in fuel poverty,619
2021,E05000796,Offerton,Proportion of households fuel poor (%),10.137569603668522
2021,E05000797,Reddish North,Number of households,6343
2021,E05000797,Reddish North,Number of households in fuel poverty,1014
2021,E05000797,Reddish North,Proportion of households fuel poor (%),15.986126438593725
2021,E05000798,Reddish South,Number of households,6113
2021,E05000798,Reddish South,Number of households in fuel poverty,993
2021,E05000798,Reddish South,Proportion of households fuel poor (%),16.244070014722723
2021,E05000799,Stepping Hill,Number of households,6028
2021,E05000799,Stepping Hill,Number of households in fuel poverty,653
2021,E05000799,Stepping Hill,Proportion of households fuel poor (%),10.832780358327804
2021,E05000800,Ashton Hurst,Number of households,4993
2021,E05000800,Ashton Hurst,Number of households in fuel poverty,754
2021,E05000800,Ashton Hurst,Proportion of households fuel poor (%),15.101141598237533
2021,E05000801,Ashton St Michael's,Number of households,5418
2021,E05000801,Ashton St Michael's,Number of households in fuel poverty,1061
2021,E05000801,Ashton St Michael's,Proportion of households fuel poor (%),19.582871908453303
2021,E05000802,Ashton Waterloo,Number of households,4841
2021,E05000802,Ashton Waterloo,Number of households in fuel poverty,667
2021,E05000802,Ashton Waterloo,Proportion of households fuel poor (%),13.778145011361289
2021,E05000803,Audenshaw,Number of households,5480
2021,E05000803,Audenshaw,Number of households in fuel poverty,551
2021,E05000803,Audenshaw,Proportion of households fuel poor (%),10.054744525547445
2021,E05000804,Denton North East,Number of households,4861
2021,E05000804,Denton North East,Number of households in fuel poverty,729
2021,E05000804,Denton North East,Proportion of households fuel poor (%),14.996914215182061
2021,E05000805,Denton South,Number of households,4996
2021,E05000805,Denton South,Number of households in fuel poverty,707
2021,E05000805,Denton South,Proportion of households fuel poor (%),14.151321056845475
2021,E05000806,Denton West,Number of households,5715
2021,E05000806,Denton West,Number of households in fuel poverty,670
2021,E05000806,Denton West,Proportion of households fuel poor (%),11.723534558180228
2021,E05000807,Droylsden East,Number of households,5337
2021,E05000807,Droylsden East,Number of households in fuel poverty,687
2021,E05000807,Droylsden East,Proportion of households fuel poor (%),12.872400224845418
2021,E05000808,Droylsden West,Number of households,5042
2021,E05000808,Droylsden West,Number of households in fuel poverty,773
2021,E05000808,Droylsden West,Proportion of households fuel poor (%),15.331217770725903
2021,E05000809,Dukinfield,Number of households,5497
2021,E05000809,Dukinfield,Number of households in fuel poverty,788
2021,E05000809,Dukinfield,Proportion of households fuel poor (%),14.335091868291796
2021,E05000810,Dukinfield Stalybridge,Number of households,5684
2021,E05000810,Dukinfield Stalybridge,Number of households in fuel poverty,656
2021,E05000810,Dukinfield Stalybridge,Proportion of households fuel poor (%),11.541168191414497
2021,E05000811,Hyde Godley,Number of households,5708
2021,E05000811,Hyde Godley,Number of households in fuel poverty,845
2021,E05000811,Hyde Godley,Proportion of households fuel poor (%),14.803784162578836
2021,E05000812,Hyde Newton,Number of households,6653
2021,E05000812,Hyde Newton,Number of households in fuel poverty,878
2021,E05000812,Hyde Newton,Proportion of households fuel poor (%),13.19705396061927
2021,E05000813,Hyde Werneth,Number of households,5122
2021,E05000813,Hyde Werneth,Number of households in fuel poverty,755
2021,E05000813,Hyde Werneth,Proportion of households fuel poor (%),14.740335806325655
2021,E05000814,Longdendale,Number of households,4378
2021,E05000814,Longdendale,Number of households in fuel poverty,567
2021,E05000814,Longdendale,Proportion of households fuel poor (%),12.951119232526267
2021,E05000815,Mossley,Number of households,5281
2021,E05000815,Mossley,Number of households in fuel poverty,726
2021,E05000815,Mossley,Proportion of households fuel poor (%),13.747396326453323
2021,E05000816,St Peter's,Number of households,5050
2021,E05000816,St Peter's,Number of households in fuel poverty,1143
2021,E05000816,St Peter's,Proportion of households fuel poor (%),22.633663366336634
2021,E05000817,Stalybridge North,Number of households,5087
2021,E05000817,Stalybridge North,Number of households in fuel poverty,681
2021,E05000817,Stalybridge North,Proportion of households fuel poor (%),13.387065067819934
