,Month,geography_code,value,variable_name
179,2018-06,E12000002,492646.0,HB_claimants
180,2018-07,E12000002,488554.0,HB_claimants
181,2018-08,E12000002,485234.0,HB_claimants
182,2018-09,E12000002,478219.0,HB_claimants
183,2018-10,E12000002,472810.0,HB_claimants
184,2018-11,E12000002,468114.0,HB_claimants
185,2018-12,E12000002,460776.0,HB_claimants
186,2019-01,E12000002,456199.0,HB_claimants
187,2019-02,E12000002,449273.0,HB_claimants
188,2019-03,E12000002,439168.0,HB_claimants
189,2019-04,E12000002,434188.0,HB_claimants
190,2019-05,E12000002,429704.0,HB_claimants
191,2019-06,E12000002,422639.0,HB_claimants
192,2019-07,E12000002,417489.0,HB_claimants
193,2019-08,E12000002,412658.0,HB_claimants
194,2019-09,E12000002,406857.0,HB_claimants
195,2019-10,E12000002,402113.0,HB_claimants
196,2019-11,E12000002,396470.0,HB_claimants
197,2019-12,E12000002,392407.0,HB_claimants
198,2020-01,E12000002,390019.0,HB_claimants
199,2020-02,E12000002,385621.0,HB_claimants
200,2020-03,E12000002,380758.0,HB_claimants
201,2020-04,E12000002,377817.0,HB_claimants
202,2020-05,E12000002,373369.0,HB_claimants
203,2020-06,E12000002,370973.0,HB_claimants
204,2020-07,E12000002,368661.0,HB_claimants
205,2020-08,E12000002,365408.0,HB_claimants
206,2020-09,E12000002,362984.0,HB_claimants
207,2020-10,E12000002,360157.0,HB_claimants
208,2020-11,E12000002,356375.0,HB_claimants
209,2020-12,E12000002,354044.0,HB_claimants
210,2021-01,E12000002,351602.0,HB_claimants
211,2021-02,E12000002,349532.0,HB_claimants
212,2021-03,E12000002,346431.0,HB_claimants
213,2021-04,E12000002,343498.0,HB_claimants
214,2021-05,E12000002,340858.0,HB_claimants
215,2021-06,E12000002,338930.0,HB_claimants
216,2021-07,E12000002,336613.0,HB_claimants
217,2021-08,E12000002,333246.0,HB_claimants
218,2021-09,E12000002,330979.0,HB_claimants
219,2021-10,E12000002,327186.0,HB_claimants
220,2021-11,E12000002,324882.0,HB_claimants
221,2021-12,E12000002,322335.0,HB_claimants
222,2022-01,E12000002,319896.0,HB_claimants
223,2022-02,E12000002,318054.0,HB_claimants
224,2022-03,E12000002,316250.0,HB_claimants
225,2022-04,E12000002,312552.0,HB_claimants
226,2022-05,E12000002,311637.0,HB_claimants
227,2022-06,E12000002,310466.0,HB_claimants
228,2022-07,E12000002,307713.0,HB_claimants
229,2022-08,E12000002,305925.0,HB_claimants
230,2022-09,E12000002,304294.0,HB_claimants
231,2022-10,E12000002,301628.0,HB_claimants
232,2022-11,E12000002,300084.0,HB_claimants
233,2022-12,E12000002,298479.0,HB_claimants
234,2023-01,E12000002,296389.0,HB_claimants
235,2023-02,E12000002,294959.0,HB_claimants
354,2018-04,E12000003,366368.0,HB_claimants
355,2018-05,E12000003,365112.0,HB_claimants
356,2018-06,E12000003,360841.0,HB_claimants
357,2018-07,E12000003,357989.0,HB_claimants
358,2018-08,E12000003,355365.0,HB_claimants
359,2018-09,E12000003,350333.0,HB_claimants
360,2018-10,E12000003,346781.0,HB_claimants
361,2018-11,E12000003,342641.0,HB_claimants
362,2018-12,E12000003,336678.0,HB_claimants
363,2019-01,E12000003,333517.0,HB_claimants
364,2019-02,E12000003,325802.0,HB_claimants
365,2019-03,E12000003,319128.0,HB_claimants
366,2019-04,E12000003,314515.0,HB_claimants
367,2019-05,E12000003,310360.0,HB_claimants
368,2019-06,E12000003,303759.0,HB_claimants
369,2019-07,E12000003,299219.0,HB_claimants
370,2019-08,E12000003,295304.0,HB_claimants
371,2019-09,E12000003,289997.0,HB_claimants
372,2019-10,E12000003,286165.0,HB_claimants
373,2019-11,E12000003,281560.0,HB_claimants
374,2019-12,E12000003,278521.0,HB_claimants
375,2020-01,E12000003,276490.0,HB_claimants
376,2020-02,E12000003,272733.0,HB_claimants
377,2020-03,E12000003,269589.0,HB_claimants
378,2020-04,E12000003,267542.0,HB_claimants
379,2020-05,E12000003,263706.0,HB_claimants
380,2020-06,E12000003,261716.0,HB_claimants
381,2020-07,E12000003,259932.0,HB_claimants
382,2020-08,E12000003,257100.0,HB_claimants
383,2020-09,E12000003,255214.0,HB_claimants
384,2020-10,E12000003,253198.0,HB_claimants
385,2020-11,E12000003,250402.0,HB_claimants
386,2020-12,E12000003,248569.0,HB_claimants
387,2021-01,E12000003,245895.0,HB_claimants
388,2021-02,E12000003,244695.0,HB_claimants
389,2021-03,E12000003,242253.0,HB_claimants
390,2021-04,E12000003,241116.0,HB_claimants
391,2021-05,E12000003,238610.0,HB_claimants
392,2021-06,E12000003,236716.0,HB_claimants
393,2021-07,E12000003,234923.0,HB_claimants
394,2021-08,E12000003,232330.0,HB_claimants
395,2021-09,E12000003,230723.0,HB_claimants
396,2021-10,E12000003,228116.0,HB_claimants
397,2021-11,E12000003,226216.0,HB_claimants
398,2021-12,E12000003,224253.0,HB_claimants
399,2022-01,E12000003,222559.0,HB_claimants
400,2022-02,E12000003,221145.0,HB_claimants
401,2022-03,E12000003,218928.0,HB_claimants
402,2022-04,E12000003,217052.0,HB_claimants
403,2022-05,E12000003,216031.0,HB_claimants
404,2022-06,E12000003,214980.0,HB_claimants
405,2022-07,E12000003,212830.0,HB_claimants
406,2022-08,E12000003,211279.0,HB_claimants
407,2022-09,E12000003,210124.0,HB_claimants
408,2022-10,E12000003,208179.0,HB_claimants
409,2022-11,E12000003,206561.0,HB_claimants
410,2022-12,E12000003,205112.0,HB_claimants
411,2023-01,E12000003,203796.0,HB_claimants
412,2023-02,E12000003,202615.0,HB_claimants
590,2018-04,E06000047,43252.0,HB_claimants
591,2018-05,E06000047,42877.0,HB_claimants
592,2018-06,E06000047,41867.0,HB_claimants
593,2018-07,E06000047,41238.0,HB_claimants
594,2018-08,E06000047,40444.0,HB_claimants
595,2018-09,E06000047,39431.0,HB_claimants
596,2018-10,E06000047,38667.0,HB_claimants
597,2018-11,E06000047,38094.0,HB_claimants
598,2018-12,E06000047,37449.0,HB_claimants
599,2019-01,E06000047,37257.0,HB_claimants
600,2019-02,E06000047,36176.0,HB_claimants
601,2019-03,E06000047,35637.0,HB_claimants
602,2019-04,E06000047,35411.0,HB_claimants
603,2019-05,E06000047,34987.0,HB_claimants
604,2019-06,E06000047,34232.0,HB_claimants
605,2019-07,E06000047,33852.0,HB_claimants
606,2019-08,E06000047,33407.0,HB_claimants
607,2019-09,E06000047,32985.0,HB_claimants
608,2019-10,E06000047,32657.0,HB_claimants
609,2019-11,E06000047,32249.0,HB_claimants
610,2019-12,E06000047,31886.0,HB_claimants
611,2020-01,E06000047,31855.0,HB_claimants
612,2020-02,E06000047,31290.0,HB_claimants
613,2020-03,E06000047,30991.0,HB_claimants
614,2020-04,E06000047,30838.0,HB_claimants
615,2020-05,E06000047,30488.0,HB_claimants
616,2020-06,E06000047,30267.0,HB_claimants
617,2020-07,E06000047,30117.0,HB_claimants
618,2020-08,E06000047,29738.0,HB_claimants
619,2020-09,E06000047,29524.0,HB_claimants
620,2020-10,E06000047,29278.0,HB_claimants
621,2020-11,E06000047,28980.0,HB_claimants
622,2020-12,E06000047,28770.0,HB_claimants
623,2021-01,E06000047,28549.0,HB_claimants
624,2021-02,E06000047,28328.0,HB_claimants
625,2021-03,E06000047,28093.0,HB_claimants
626,2021-04,E06000047,28049.0,HB_claimants
627,2021-05,E06000047,27620.0,HB_claimants
628,2021-06,E06000047,27464.0,HB_claimants
629,2021-07,E06000047,27347.0,HB_claimants
630,2021-08,E06000047,26979.0,HB_claimants
631,2021-09,E06000047,26801.0,HB_claimants
632,2021-10,E06000047,26509.0,HB_claimants
633,2021-11,E06000047,26357.0,HB_claimants
634,2021-12,E06000047,26105.0,HB_claimants
635,2022-01,E06000047,25945.0,HB_claimants
636,2022-02,E06000047,25623.0,HB_claimants
637,2022-03,E06000047,25498.0,HB_claimants
638,2022-04,E06000047,25243.0,HB_claimants
639,2022-05,E06000047,25175.0,HB_claimants
640,2022-06,E06000047,25176.0,HB_claimants
641,2022-07,E06000047,24843.0,HB_claimants
642,2022-08,E06000047,24692.0,HB_claimants
643,2022-09,E06000047,24559.0,HB_claimants
644,2022-10,E06000047,24350.0,HB_claimants
645,2022-11,E06000047,24227.0,HB_claimants
646,2022-12,E06000047,24052.0,HB_claimants
647,2023-01,E06000047,23943.0,HB_claimants
648,2023-02,E06000047,23807.0,HB_claimants
767,2018-04,E06000005,8666.0,HB_claimants
768,2018-05,E06000005,8652.0,HB_claimants
769,2018-06,E06000005,8609.0,HB_claimants
770,2018-07,E06000005,8490.0,HB_claimants
771,2018-08,E06000005,8281.0,HB_claimants
772,2018-09,E06000005,8032.0,HB_claimants
773,2018-10,E06000005,7810.0,HB_claimants
774,2018-11,E06000005,7635.0,HB_claimants
775,2018-12,E06000005,7452.0,HB_claimants
776,2019-01,E06000005,7323.0,HB_claimants
777,2019-02,E06000005,7147.0,HB_claimants
778,2019-03,E06000005,6997.0,HB_claimants
779,2019-04,E06000005,6912.0,HB_claimants
780,2019-05,E06000005,6779.0,HB_claimants
781,2019-06,E06000005,6639.0,HB_claimants
782,2019-07,E06000005,6558.0,HB_claimants
783,2019-08,E06000005,6472.0,HB_claimants
784,2019-09,E06000005,6322.0,HB_claimants
785,2019-10,E06000005,6248.0,HB_claimants
786,2019-11,E06000005,6136.0,HB_claimants
787,2019-12,E06000005,6067.0,HB_claimants
788,2020-01,E06000005,6024.0,HB_claimants
789,2020-02,E06000005,5926.0,HB_claimants
790,2020-03,E06000005,5854.0,HB_claimants
791,2020-04,E06000005,5796.0,HB_claimants
792,2020-05,E06000005,5713.0,HB_claimants
793,2020-06,E06000005,5685.0,HB_claimants
794,2020-07,E06000005,5629.0,HB_claimants
795,2020-08,E06000005,5576.0,HB_claimants
796,2020-09,E06000005,5514.0,HB_claimants
797,2020-10,E06000005,5472.0,HB_claimants
798,2020-11,E06000005,5396.0,HB_claimants
799,2020-12,E06000005,5326.0,HB_claimants
800,2021-01,E06000005,5293.0,HB_claimants
801,2021-02,E06000005,5240.0,HB_claimants
802,2021-03,E06000005,5169.0,HB_claimants
803,2021-04,E06000005,5164.0,HB_claimants
804,2021-05,E06000005,5085.0,HB_claimants
805,2021-06,E06000005,5019.0,HB_claimants
806,2021-07,E06000005,4979.0,HB_claimants
807,2021-08,E06000005,4939.0,HB_claimants
808,2021-09,E06000005,4886.0,HB_claimants
809,2021-10,E06000005,4838.0,HB_claimants
810,2021-11,E06000005,4800.0,HB_claimants
811,2021-12,E06000005,4778.0,HB_claimants
812,2022-01,E06000005,4736.0,HB_claimants
813,2022-02,E06000005,4721.0,HB_claimants
814,2022-03,E06000005,4676.0,HB_claimants
815,2022-04,E06000005,4653.0,HB_claimants
816,2022-05,E06000005,4620.0,HB_claimants
817,2022-06,E06000005,4605.0,HB_claimants
818,2022-07,E06000005,4551.0,HB_claimants
819,2022-08,E06000005,4501.0,HB_claimants
820,2022-09,E06000005,4490.0,HB_claimants
821,2022-10,E06000005,4458.0,HB_claimants
822,2022-11,E06000005,4414.0,HB_claimants
823,2022-12,E06000005,4406.0,HB_claimants
824,2023-01,E06000005,4377.0,HB_claimants
825,2023-02,E06000005,4353.0,HB_claimants
944,2018-04,E06000001,8040.0,HB_claimants
945,2018-05,E06000001,7976.0,HB_claimants
946,2018-06,E06000001,7873.0,HB_claimants
947,2018-07,E06000001,7785.0,HB_claimants
948,2018-08,E06000001,7695.0,HB_claimants
949,2018-09,E06000001,7561.0,HB_claimants
950,2018-10,E06000001,7473.0,HB_claimants
951,2018-11,E06000001,7405.0,HB_claimants
952,2018-12,E06000001,7302.0,HB_claimants
953,2019-01,E06000001,7274.0,HB_claimants
954,2019-02,E06000001,7161.0,HB_claimants
955,2019-03,E06000001,7014.0,HB_claimants
956,2019-04,E06000001,6945.0,HB_claimants
957,2019-05,E06000001,6861.0,HB_claimants
958,2019-06,E06000001,6744.0,HB_claimants
959,2019-07,E06000001,6691.0,HB_claimants
960,2019-08,E06000001,6630.0,HB_claimants
961,2019-09,E06000001,6547.0,HB_claimants
962,2019-10,E06000001,6467.0,HB_claimants
963,2019-11,E06000001,6379.0,HB_claimants
964,2019-12,E06000001,6317.0,HB_claimants
965,2020-01,E06000001,6302.0,HB_claimants
966,2020-02,E06000001,6203.0,HB_claimants
967,2020-03,E06000001,6061.0,HB_claimants
968,2020-04,E06000001,6045.0,HB_claimants
969,2020-05,E06000001,6015.0,HB_claimants
970,2020-06,E06000001,5962.0,HB_claimants
971,2020-07,E06000001,5932.0,HB_claimants
972,2020-08,E06000001,5870.0,HB_claimants
973,2020-09,E06000001,5809.0,HB_claimants
974,2020-10,E06000001,5745.0,HB_claimants
975,2020-11,E06000001,5696.0,HB_claimants
976,2020-12,E06000001,5645.0,HB_claimants
977,2021-01,E06000001,5613.0,HB_claimants
978,2021-02,E06000001,5574.0,HB_claimants
979,2021-03,E06000001,5524.0,HB_claimants
980,2021-04,E06000001,5493.0,HB_claimants
981,2021-05,E06000001,5439.0,HB_claimants
982,2021-06,E06000001,5418.0,HB_claimants
983,2021-07,E06000001,5379.0,HB_claimants
984,2021-08,E06000001,5344.0,HB_claimants
985,2021-09,E06000001,5317.0,HB_claimants
986,2021-10,E06000001,5266.0,HB_claimants
987,2021-11,E06000001,5265.0,HB_claimants
988,2021-12,E06000001,5205.0,HB_claimants
989,2022-01,E06000001,5173.0,HB_claimants
990,2022-02,E06000001,5148.0,HB_claimants
991,2022-03,E06000001,5134.0,HB_claimants
992,2022-04,E06000001,5078.0,HB_claimants
993,2022-05,E06000001,5057.0,HB_claimants
994,2022-06,E06000001,5064.0,HB_claimants
995,2022-07,E06000001,5013.0,HB_claimants
996,2022-08,E06000001,4985.0,HB_claimants
997,2022-09,E06000001,4971.0,HB_claimants
998,2022-10,E06000001,4905.0,HB_claimants
999,2022-11,E06000001,4894.0,HB_claimants
1000,2022-12,E06000001,4847.0,HB_claimants
1001,2023-01,E06000001,4849.0,HB_claimants
1002,2023-02,E06000001,4801.0,HB_claimants
1121,2018-04,E06000002,16679.0,HB_claimants
1122,2018-05,E06000002,16695.0,HB_claimants
1123,2018-06,E06000002,16593.0,HB_claimants
1124,2018-07,E06000002,16551.0,HB_claimants
1125,2018-08,E06000002,16556.0,HB_claimants
1126,2018-09,E06000002,16536.0,HB_claimants
1127,2018-10,E06000002,16325.0,HB_claimants
1128,2018-11,E06000002,16027.0,HB_claimants
1129,2018-12,E06000002,15643.0,HB_claimants
1130,2019-01,E06000002,15472.0,HB_claimants
1131,2019-02,E06000002,14942.0,HB_claimants
1132,2019-03,E06000002,14397.0,HB_claimants
1133,2019-04,E06000002,14216.0,HB_claimants
1134,2019-05,E06000002,13955.0,HB_claimants
1135,2019-06,E06000002,13479.0,HB_claimants
1136,2019-07,E06000002,13232.0,HB_claimants
1137,2019-08,E06000002,12971.0,HB_claimants
1138,2019-09,E06000002,12669.0,HB_claimants
1139,2019-10,E06000002,12425.0,HB_claimants
1140,2019-11,E06000002,12140.0,HB_claimants
1141,2019-12,E06000002,11978.0,HB_claimants
1142,2020-01,E06000002,11870.0,HB_claimants
1143,2020-02,E06000002,11674.0,HB_claimants
1144,2020-03,E06000002,11326.0,HB_claimants
1145,2020-04,E06000002,11152.0,HB_claimants
1146,2020-05,E06000002,11081.0,HB_claimants
1147,2020-06,E06000002,10991.0,HB_claimants
1148,2020-07,E06000002,10864.0,HB_claimants
1149,2020-08,E06000002,10678.0,HB_claimants
1150,2020-09,E06000002,10490.0,HB_claimants
1151,2020-10,E06000002,10401.0,HB_claimants
1152,2020-11,E06000002,10255.0,HB_claimants
1153,2020-12,E06000002,10126.0,HB_claimants
1154,2021-01,E06000002,10046.0,HB_claimants
1155,2021-02,E06000002,9940.0,HB_claimants
1156,2021-03,E06000002,9702.0,HB_claimants
1157,2021-04,E06000002,9606.0,HB_claimants
1158,2021-05,E06000002,9458.0,HB_claimants
1159,2021-06,E06000002,9463.0,HB_claimants
1160,2021-07,E06000002,9365.0,HB_claimants
1161,2021-08,E06000002,9223.0,HB_claimants
1162,2021-09,E06000002,9094.0,HB_claimants
1163,2021-10,E06000002,8949.0,HB_claimants
1164,2021-11,E06000002,8838.0,HB_claimants
1165,2021-12,E06000002,8772.0,HB_claimants
1166,2022-01,E06000002,8666.0,HB_claimants
1167,2022-02,E06000002,8598.0,HB_claimants
1168,2022-03,E06000002,8466.0,HB_claimants
1169,2022-04,E06000002,8319.0,HB_claimants
1170,2022-05,E06000002,8335.0,HB_claimants
1171,2022-06,E06000002,8321.0,HB_claimants
1172,2022-07,E06000002,8224.0,HB_claimants
1173,2022-08,E06000002,8128.0,HB_claimants
1174,2022-09,E06000002,8071.0,HB_claimants
1175,2022-10,E06000002,8004.0,HB_claimants
1176,2022-11,E06000002,7973.0,HB_claimants
1177,2022-12,E06000002,7950.0,HB_claimants
1178,2023-01,E06000002,7900.0,HB_claimants
1179,2023-02,E06000002,7805.0,HB_claimants
1298,2018-04,E06000057,22070.0,HB_claimants
1299,2018-05,E06000057,22050.0,HB_claimants
1300,2018-06,E06000057,21795.0,HB_claimants
1301,2018-07,E06000057,21680.0,HB_claimants
1302,2018-08,E06000057,21668.0,HB_claimants
1303,2018-09,E06000057,21491.0,HB_claimants
1304,2018-10,E06000057,21564.0,HB_claimants
1305,2018-11,E06000057,21593.0,HB_claimants
1306,2018-12,E06000057,21315.0,HB_claimants
1307,2019-01,E06000057,21038.0,HB_claimants
1308,2019-02,E06000057,20383.0,HB_claimants
1309,2019-03,E06000057,19906.0,HB_claimants
1310,2019-04,E06000057,19512.0,HB_claimants
1311,2019-05,E06000057,19165.0,HB_claimants
1312,2019-06,E06000057,18637.0,HB_claimants
1313,2019-07,E06000057,18296.0,HB_claimants
1314,2019-08,E06000057,17973.0,HB_claimants
1315,2019-09,E06000057,17560.0,HB_claimants
1316,2019-10,E06000057,17372.0,HB_claimants
1317,2019-11,E06000057,17084.0,HB_claimants
1318,2019-12,E06000057,16934.0,HB_claimants
1319,2020-01,E06000057,16765.0,HB_claimants
1320,2020-02,E06000057,16514.0,HB_claimants
1321,2020-03,E06000057,16374.0,HB_claimants
1322,2020-04,E06000057,16116.0,HB_claimants
1323,2020-05,E06000057,15894.0,HB_claimants
1324,2020-06,E06000057,15747.0,HB_claimants
1325,2020-07,E06000057,15638.0,HB_claimants
1326,2020-08,E06000057,15464.0,HB_claimants
1327,2020-09,E06000057,15328.0,HB_claimants
1328,2020-10,E06000057,15152.0,HB_claimants
1329,2020-11,E06000057,14979.0,HB_claimants
1330,2020-12,E06000057,14868.0,HB_claimants
1331,2021-01,E06000057,14740.0,HB_claimants
1332,2021-02,E06000057,14605.0,HB_claimants
1333,2021-03,E06000057,14412.0,HB_claimants
1334,2021-04,E06000057,14386.0,HB_claimants
1335,2021-05,E06000057,14196.0,HB_claimants
1336,2021-06,E06000057,14083.0,HB_claimants
1337,2021-07,E06000057,13915.0,HB_claimants
1338,2021-08,E06000057,13773.0,HB_claimants
1339,2021-09,E06000057,13637.0,HB_claimants
1340,2021-10,E06000057,13534.0,HB_claimants
1341,2021-11,E06000057,13387.0,HB_claimants
1342,2021-12,E06000057,13292.0,HB_claimants
1343,2022-01,E06000057,13183.0,HB_claimants
1344,2022-02,E06000057,13058.0,HB_claimants
1345,2022-03,E06000057,12945.0,HB_claimants
1346,2022-04,E06000057,12850.0,HB_claimants
1347,2022-05,E06000057,12787.0,HB_claimants
1348,2022-06,E06000057,12741.0,HB_claimants
1349,2022-07,E06000057,12552.0,HB_claimants
1350,2022-08,E06000057,12483.0,HB_claimants
1351,2022-09,E06000057,12379.0,HB_claimants
1352,2022-10,E06000057,12220.0,HB_claimants
1353,2022-11,E06000057,12181.0,HB_claimants
1354,2022-12,E06000057,12109.0,HB_claimants
1355,2023-01,E06000057,12030.0,HB_claimants
1356,2023-02,E06000057,11979.0,HB_claimants
1475,2018-04,E06000003,12764.0,HB_claimants
1476,2018-05,E06000003,12785.0,HB_claimants
1477,2018-06,E06000003,12647.0,HB_claimants
1478,2018-07,E06000003,12639.0,HB_claimants
1479,2018-08,E06000003,12639.0,HB_claimants
1480,2018-09,E06000003,12563.0,HB_claimants
1481,2018-10,E06000003,12567.0,HB_claimants
1482,2018-11,E06000003,12525.0,HB_claimants
1483,2018-12,E06000003,12397.0,HB_claimants
1484,2019-01,E06000003,12291.0,HB_claimants
1485,2019-02,E06000003,11960.0,HB_claimants
1486,2019-03,E06000003,11676.0,HB_claimants
1487,2019-04,E06000003,11450.0,HB_claimants
1488,2019-05,E06000003,11264.0,HB_claimants
1489,2019-06,E06000003,10940.0,HB_claimants
1490,2019-07,E06000003,10735.0,HB_claimants
1491,2019-08,E06000003,10510.0,HB_claimants
1492,2019-09,E06000003,10337.0,HB_claimants
1493,2019-10,E06000003,10156.0,HB_claimants
1494,2019-11,E06000003,9967.0,HB_claimants
1495,2019-12,E06000003,9808.0,HB_claimants
1496,2020-01,E06000003,9777.0,HB_claimants
1497,2020-02,E06000003,9611.0,HB_claimants
1498,2020-03,E06000003,9430.0,HB_claimants
1499,2020-04,E06000003,9356.0,HB_claimants
1500,2020-05,E06000003,9198.0,HB_claimants
1501,2020-06,E06000003,9127.0,HB_claimants
1502,2020-07,E06000003,9076.0,HB_claimants
1503,2020-08,E06000003,8930.0,HB_claimants
1504,2020-09,E06000003,8852.0,HB_claimants
1505,2020-10,E06000003,8735.0,HB_claimants
1506,2020-11,E06000003,8622.0,HB_claimants
1507,2020-12,E06000003,8602.0,HB_claimants
1508,2021-01,E06000003,8532.0,HB_claimants
1509,2021-02,E06000003,8471.0,HB_claimants
1510,2021-03,E06000003,8400.0,HB_claimants
1511,2021-04,E06000003,8350.0,HB_claimants
1512,2021-05,E06000003,8204.0,HB_claimants
1513,2021-06,E06000003,8133.0,HB_claimants
1514,2021-07,E06000003,8050.0,HB_claimants
1515,2021-08,E06000003,7943.0,HB_claimants
1516,2021-09,E06000003,7891.0,HB_claimants
1517,2021-10,E06000003,7733.0,HB_claimants
1518,2021-11,E06000003,7681.0,HB_claimants
1519,2021-12,E06000003,7594.0,HB_claimants
1520,2022-01,E06000003,7537.0,HB_claimants
1521,2022-02,E06000003,7459.0,HB_claimants
1522,2022-03,E06000003,7396.0,HB_claimants
1523,2022-04,E06000003,7357.0,HB_claimants
1524,2022-05,E06000003,7324.0,HB_claimants
1525,2022-06,E06000003,7310.0,HB_claimants
1526,2022-07,E06000003,7238.0,HB_claimants
1527,2022-08,E06000003,7131.0,HB_claimants
1528,2022-09,E06000003,7080.0,HB_claimants
1529,2022-10,E06000003,6998.0,HB_claimants
1530,2022-11,E06000003,6964.0,HB_claimants
1531,2022-12,E06000003,6936.0,HB_claimants
1532,2023-01,E06000003,6904.0,HB_claimants
1533,2023-02,E06000003,6850.0,HB_claimants
1652,2018-04,E06000004,15495.0,HB_claimants
1653,2018-05,E06000004,15493.0,HB_claimants
1654,2018-06,E06000004,15389.0,HB_claimants
1655,2018-07,E06000004,15355.0,HB_claimants
1656,2018-08,E06000004,15223.0,HB_claimants
1657,2018-09,E06000004,14549.0,HB_claimants
1658,2018-10,E06000004,14156.0,HB_claimants
1659,2018-11,E06000004,13840.0,HB_claimants
1660,2018-12,E06000004,13446.0,HB_claimants
1661,2019-01,E06000004,13258.0,HB_claimants
1662,2019-02,E06000004,12895.0,HB_claimants
1663,2019-03,E06000004,12665.0,HB_claimants
1664,2019-04,E06000004,12471.0,HB_claimants
1665,2019-05,E06000004,12320.0,HB_claimants
1666,2019-06,E06000004,12010.0,HB_claimants
1667,2019-07,E06000004,11833.0,HB_claimants
1668,2019-08,E06000004,11762.0,HB_claimants
1669,2019-09,E06000004,11527.0,HB_claimants
1670,2019-10,E06000004,11413.0,HB_claimants
1671,2019-11,E06000004,11141.0,HB_claimants
1672,2019-12,E06000004,11035.0,HB_claimants
1673,2020-01,E06000004,10934.0,HB_claimants
1674,2020-02,E06000004,10723.0,HB_claimants
1675,2020-03,E06000004,10643.0,HB_claimants
1676,2020-04,E06000004,10631.0,HB_claimants
1677,2020-05,E06000004,10386.0,HB_claimants
1678,2020-06,E06000004,10278.0,HB_claimants
1679,2020-07,E06000004,10154.0,HB_claimants
1680,2020-08,E06000004,10056.0,HB_claimants
1681,2020-09,E06000004,9926.0,HB_claimants
1682,2020-10,E06000004,9813.0,HB_claimants
1683,2020-11,E06000004,9684.0,HB_claimants
1684,2020-12,E06000004,9579.0,HB_claimants
1685,2021-01,E06000004,9500.0,HB_claimants
1686,2021-02,E06000004,9382.0,HB_claimants
1687,2021-03,E06000004,9280.0,HB_claimants
1688,2021-04,E06000004,9184.0,HB_claimants
1689,2021-05,E06000004,9129.0,HB_claimants
1690,2021-06,E06000004,9037.0,HB_claimants
1691,2021-07,E06000004,8959.0,HB_claimants
1692,2021-08,E06000004,8846.0,HB_claimants
